SubscriptionID,CustomerID,CustomerName,Email,Country,Plan,BillingCycle,SubscriptionStartDate,SubscriptionEndDate,Status,AutoRenew,PaymentMethod,DiscountPercent,AmountPaidUSD,SignupChannel,LastUpdated
SUB014268,C014268,Rahul Bose,rahulbose14268@outlook.com,UK,Premium,Quarterly,31-01-2022,,Active,No,NetBanking,0,119.97,Web,09-02-2022
SUB003840,C003840,Isha Singh,ishasingh3840@outlook.com,India,Enterprise,Yearly,02-11-2025,,Active,No,UPI,5,1139.89,Web,04-12-2025
SUB017582,C017582,Priya Das,priyadas17582@company.com,Singapore,Premium,Quarterly,10-07-2024,08-10-2024,Cancelled,No,UPI,0,119.97,Mobile App,13-09-2024
SUB000099,C000099,Mason Jackson,masonjackson99@company.com,USA,Basic,Quarterly,03-07-2023,01-10-2023,Paused,No,UPI,0,29.97,Mobile App,06-07-2023
SUB011252,C011252,Neha Das,nehadas11252@yahoo.com,UK,Standard,Monthly,04-12-2024,03-01-2025,Expired,No,Bank Transfer,10,17.99,Sales,02-01-2025
SUB017474,C017474,Riya Gupta,riyagupta17474@gmail.com,USA,Basic,Monthly,29-08-2024,28-09-2024,Cancelled,No,PayPal,0,9.99,Web,01-09-2024
SUB014842,C014842,Manish Moore,manishmoore14842@yahoo.com,UAE,Basic,Yearly,01-12-2024,,Active,No,PayPal,0,119.88,Mobile App,10-12-2024
SUB003876,C003876,Noah Saxena,noahsaxena3876@gmail.com,India,Enterprise,Quarterly,22-06-2023,20-09-2023,Cancelled,No,NetBanking,0,299.97,Web,26-06-2023
SUB001904,C001904,Manish Brown,manishbrown1904@outlook.com,India,Premium,Monthly,13-04-2024,,Active,Yes,NetBanking,0,39.99,Web,24-05-2024
SUB010435,C010435,Sneha Bhat,snehabhat10435@gmail.com,USA,Premium,Monthly,05-01-2025,04-02-2025,Cancelled,No,UPI,5,37.99,Web,27-02-2025
SUB012421,C012421,Ananya Saxena,ananyasaxena12421@outlook.com,France,Standard,Quarterly,01-06-2023,,Active,Yes,Debit Card,5,56.97,Web,21-06-2023
SUB004968,C004968,Pooja Mehta,poojamehta4968@gmail.com,USA,Standard,Yearly,16-01-2022,,Active,No,Debit Card,0,239.88,Web,23-03-2022
SUB000019,C000019,Emma Moore,emmamoore19@company.com,USA,Enterprise,Monthly,15-06-2024,,Active,Yes,PayPal,0,99.99,Sales,09-09-2024
SUB007628,C007628,Meera Patel,meerapatel7628@outlook.com,UAE,Enterprise,Monthly,12-02-2023,,Active,Yes,UPI,0,99.99,Web,25-02-2023
SUB008245,C008245,Kunal Patel,kunalpatel8245@outlook.com,UAE,Standard,Yearly,07-03-2022,,Active,No,UPI,0,239.88,Partner,01-05-2022
SUB017101,C017101,Manish Saxena,manishsaxena17101@yahoo.com,UK,Premium,Quarterly,21-02-2023,22-05-2023,Cancelled,No,Debit Card,0,119.97,Mobile App,29-03-2023
SUB008778,C008778,Manish Roy,manishroy8778@gmail.com,Canada,Basic,Monthly,19-02-2025,21-03-2025,Cancelled,No,Debit Card,10,8.99,Sales,14-04-2025
SUB003254,C003254,Meera Khan,meerakhan3254@gmail.com,UK,Enterprise,Yearly,26-06-2024,21-06-2025,Expired,No,Credit Card,0,1199.88,Partner,29-08-2024
SUB005214,C005214,Arjun Taylor,arjuntaylor5214@yahoo.com,UAE,Premium,Yearly,20-10-2024,,Active,No,Debit Card,15,407.9,Partner,20-12-2024
SUB008741,C008741,Emma Sharma,emmasharma8741@outlook.com,India,Basic,Monthly,21-06-2022,,Active,No,Bank Transfer,15,8.49,Web,20-07-2022
SUB004454,C004454,Aditya Singh,adityasingh4454@gmail.com,Australia,Enterprise,Monthly,11-03-2023,,Active,Yes,NetBanking,5,94.99,Web,22-05-2023
SUB015642,C015642,Amit Patel,amitpatel15642@outlook.com,France,Standard,Yearly,10-12-2022,,Active,No,Debit Card,5,227.89,Sales,01-01-2023
SUB004558,C004558,Nikhil Singh,nikhilsingh4558@yahoo.com,Singapore,Premium,Quarterly,15-03-2022,,Active,Yes,NetBanking,0,119.97,Sales,20-05-2022
SUB016235,C016235,Arjun Iyer,arjuniyer16235@yahoo.com,France,Standard,Quarterly,22-10-2025,,Active,Yes,NetBanking,0,59.97,Sales,02-01-2026
SUB011063,C011063,Liam Taylor,liamtaylor11063@company.com,Germany,Premium,Quarterly,20-04-2022,,Active,No,Debit Card,0,119.97,Partner,06-05-2022
SUB019778,C019778,Divya Joshi,divyajoshi19778@gmail.com,UAE,Standard,Yearly,24-11-2023,,Active,No,UPI,5,227.89,Sales,16-02-2024
SUB017416,C017416,Meera Bose,meerabose17416@outlook.com,USA,Premium,Quarterly,01-09-2023,30-11-2023,Cancelled,No,UPI,20,95.98,Web,14-10-2023
SUB000420,C000420,Olivia Gupta,oliviagupta420@hotmail.com,Singapore,Premium,Yearly,17-06-2024,12-06-2025,Paused,No,NetBanking,15,407.9,Sales,14-08-2024
SUB017390,C017390,Kiran Saxena,kiransaxena17390@company.com,UAE,Standard,Monthly,09-04-2022,09-05-2022,Cancelled,No,Bank Transfer,15,16.99,Partner,10-06-2022
SUB014471,C014471,Mason Gupta,masongupta14471@outlook.com,France,Premium,Monthly,08-07-2025,,Active,Yes,UPI,0,39.99,Partner,25-07-2025
SUB013522,C013522,Riya Davis,riyadavis13522@hotmail.com,Canada,Premium,Quarterly,20-06-2024,18-09-2024,Expired,No,Bank Transfer,0,119.97,Partner,04-08-2024
SUB003798,C003798,Rohit Patel,rohitpatel3798@company.com,India,Enterprise,Yearly,07-02-2025,,Active,No,UPI,0,1199.88,Web,29-04-2025
SUB008911,C008911,Meera Brown,meerabrown8911@hotmail.com,Australia,Standard,Yearly,09-06-2022,04-06-2023,Cancelled,No,Debit Card,0,239.88,Web,10-07-2022
SUB007591,C007591,Isha Gupta,ishagupta7591@hotmail.com,UAE,Standard,Yearly,26-10-2024,,Active,No,Credit Card,5,227.89,Web,03-11-2024
SUB001712,C001712,Noah Bhat,noahbhat1712@company.com,USA,Standard,Quarterly,07-03-2022,,Active,Yes,NetBanking,0,59.97,Web,23-03-2022
SUB016857,C016857,Rahul Das,rahuldas16857@hotmail.com,Canada,Standard,Yearly,15-04-2025,,Active,No,NetBanking,0,239.88,Web,12-06-2025
SUB008888,C008888,Riya Roy,riyaroy8888@hotmail.com,Singapore,Premium,Monthly,14-03-2023,,Active,Yes,NetBanking,5,37.99,Mobile App,10-04-2023
SUB012228,C012228,Ethan Brown,ethanbrown12228@gmail.com,Australia,Premium,Yearly,02-08-2025,,Active,No,NetBanking,10,431.89,Sales,22-10-2025
SUB005441,C005441,Sneha Saxena,snehasaxena5441@outlook.com,USA,Basic,Monthly,28-07-2025,,Active,Yes,Bank Transfer,0,9.99,Partner,18-09-2025
SUB001374,C001374,Isabella Verma,isabellaverma1374@company.com,India,Basic,Yearly,04-05-2024,,Active,No,NetBanking,0,119.88,Web,11-07-2024
SUB004595,C004595,Amit Das,amitdas4595@company.com,Singapore,Standard,Quarterly,24-01-2023,,Active,Yes,Bank Transfer,0,59.97,Web,09-02-2023
SUB012157,C012157,Rohit Mehta,rohitmehta12157@hotmail.com,Canada,Standard,Quarterly,17-04-2023,,Active,Yes,PayPal,0,59.97,Partner,24-04-2023
SUB015173,C015173,Ethan Johnson,ethanjohnson15173@hotmail.com,France,Enterprise,Monthly,05-10-2024,04-11-2024,Expired,No,Bank Transfer,0,99.99,Partner,06-12-2024
SUB003340,C003340,Kiran Verma,kiranverma3340@gmail.com,UK,Enterprise,Quarterly,09-04-2024,,Active,No,Bank Transfer,5,284.97,Sales,12-06-2024
SUB006589,C006589,Noah Singh,noahsingh6589@gmail.com,Canada,Premium,Monthly,27-01-2023,,Active,Yes,Credit Card,20,31.99,Mobile App,09-02-2023
SUB003578,C003578,Sophia Smith,sophiasmith3578@outlook.com,USA,Enterprise,Yearly,18-02-2024,,Active,No,NetBanking,10,1079.89,Web,28-04-2024
SUB012330,C012330,Arjun Joshi,arjunjoshi12330@gmail.com,UAE,Basic,Quarterly,22-08-2023,,Active,No,Bank Transfer,0,29.97,Web,16-11-2023
SUB017888,C017888,Emma Iyer,emmaiyer17888@gmail.com,Germany,Premium,Quarterly,02-11-2023,31-01-2024,Cancelled,No,PayPal,15,101.97,Web,21-01-2024
SUB011852,C011852,Pooja Taylor,poojataylor11852@yahoo.com,Germany,Basic,Quarterly,02-01-2024,,Active,Yes,Credit Card,0,29.97,Sales,16-03-2024
SUB011042,C011042,Ethan Taylor,ethantaylor11042@gmail.com,Canada,Basic,Monthly,29-11-2022,,Active,No,NetBanking,0,9.99,Mobile App,17-12-2022
SUB012030,C012030,Liam Kapoor,liamkapoor12030@company.com,Canada,Enterprise,Monthly,14-02-2024,15-03-2024,Cancelled,No,UPI,5,94.99,Partner,08-03-2024
SUB016183,C016183,Isabella Chopra,isabellachopra16183@outlook.com,France,Basic,Monthly,27-08-2025,26-09-2025,Cancelled,No,UPI,15,8.49,Web,30-08-2025
SUB004719,C004719,Kiran Iyer,kiraniyer4719@gmail.com,Singapore,Premium,Yearly,07-09-2024,,Active,No,UPI,0,479.88,Mobile App,14-10-2024
SUB000166,C000166,Saurav Roy,sauravroy166@gmail.com,Australia,Premium,Yearly,07-12-2022,02-12-2023,Paused,No,NetBanking,0,479.88,Mobile App,28-02-2023
SUB001784,C001784,Rohit Jain,rohitjain1784@yahoo.com,France,Premium,Quarterly,01-05-2025,30-07-2025,Cancelled,No,Debit Card,20,95.98,Sales,07-05-2025
SUB015703,C015703,Ananya Smith,ananyasmith15703@gmail.com,UK,Premium,Monthly,15-10-2023,,Active,Yes,NetBanking,0,39.99,Web,19-11-2023
SUB003467,C003467,Aditya Roy,adityaroy3467@gmail.com,India,Enterprise,Yearly,23-03-2024,,Active,No,NetBanking,5,1139.89,Partner,11-05-2024
SUB001035,C001035,Isabella Bhat,isabellabhat1035@yahoo.com,UK,Basic,Yearly,03-05-2023,,Active,No,UPI,15,101.9,Sales,23-05-2023
SUB012022,C012022,Sophia Davis,sophiadavis12022@hotmail.com,France,Standard,Yearly,30-06-2024,25-06-2025,Expired,No,UPI,0,239.88,Mobile App,13-09-2024
SUB007874,C007874,Sophia Bhat,sophiabhat7874@hotmail.com,France,Enterprise,Quarterly,08-04-2025,,Active,No,Debit Card,10,269.97,Web,08-04-2025
SUB017306,C017306,Rahul Roy,rahulroy17306@gmail.com,France,Enterprise,Yearly,29-01-2024,,Active,No,Credit Card,0,1199.88,Mobile App,27-03-2024
SUB013548,C013548,Ethan Malhotra,ethanmalhotra13548@outlook.com,USA,Standard,Quarterly,27-11-2024,,Active,Yes,NetBanking,20,47.98,Web,14-12-2024
SUB001225,C001225,Saurav Jain,sauravjain1225@company.com,India,Basic,Quarterly,17-10-2022,,Active,Yes,Debit Card,0,29.97,Sales,17-12-2022
SUB015464,C015464,Sneha Joshi,snehajoshi15464@company.com,Canada,Basic,Yearly,07-03-2024,,Active,No,PayPal,0,119.88,Mobile App,04-06-2024
SUB006749,C006749,Kiran Mehta,kiranmehta6749@company.com,France,Enterprise,Yearly,19-10-2022,,Active,No,PayPal,5,1139.89,Web,30-10-2022
SUB009337,C009337,Ava Jain,avajain9337@outlook.com,Australia,Premium,Yearly,30-09-2023,24-09-2024,Expired,No,Debit Card,0,479.88,Mobile App,23-11-2023
SUB017565,C017565,Manish Iyer,manishiyer17565@company.com,Canada,Standard,Quarterly,02-08-2022,,Active,Yes,Bank Transfer,0,59.97,Sales,03-08-2022
SUB008930,C008930,Aditya Singh,adityasingh8930@company.com,Canada,Premium,Monthly,27-05-2023,,Active,Yes,PayPal,0,39.99,Web,05-06-2023
SUB004481,C004481,Rohit Jackson,rohitjackson4481@outlook.com,UK,Basic,Quarterly,18-12-2025,,Active,Yes,NetBanking,0,29.97,Mobile App,21-02-2026
SUB002664,C002664,Noah Bose,noahbose2664@hotmail.com,India,Premium,Monthly,15-09-2024,,Active,Yes,NetBanking,0,39.99,Mobile App,13-11-2024
SUB011487,C011487,Rahul Anderson,rahulanderson11487@hotmail.com,Australia,Basic,Quarterly,04-12-2024,,Active,Yes,UPI,15,25.47,Mobile App,28-12-2024
SUB015819,C015819,Manish Mehta,manishmehta15819@hotmail.com,USA,Premium,Quarterly,25-03-2023,23-06-2023,Cancelled,No,NetBanking,0,119.97,Sales,08-05-2023
SUB000100,C000100,Liam Reddy,liamreddy100@hotmail.com,India,Standard,Quarterly,17-10-2022,15-01-2023,Cancelled,No,Debit Card,0,59.97,Sales,15-12-2022
SUB012612,C012612,Riya Jain,riyajain12612@yahoo.com,Germany,Standard,Yearly,22-04-2022,,Active,No,Bank Transfer,0,239.88,Web,17-05-2022
SUB016861,C016861,Emma Sharma,emmasharma16861@hotmail.com,Singapore,Premium,Yearly,21-11-2025,,Active,No,NetBanking,10,431.89,Web,15-12-2025
SUB016829,C016829,Saurav Sharma,sauravsharma16829@hotmail.com,France,Premium,Monthly,04-10-2022,,Active,Yes,PayPal,0,39.99,Partner,21-11-2022
SUB016925,C016925,Arjun Bhat,arjunbhat16925@gmail.com,UK,Premium,Yearly,14-09-2024,,Active,No,Bank Transfer,10,431.89,Partner,04-10-2024
SUB009940,C009940,Saurav Malhotra,sauravmalhotra9940@company.com,Australia,Standard,Monthly,08-09-2023,,Active,Yes,Credit Card,0,19.99,Mobile App,19-11-2023
SUB005736,C005736,Rohit Davis,rohitdavis5736@hotmail.com,India,Standard,Quarterly,27-05-2022,25-08-2022,Expired,No,UPI,5,56.97,Mobile App,26-06-2022
SUB012837,C012837,Emma Roy,emmaroy12837@yahoo.com,France,Basic,Quarterly,09-02-2024,,Active,Yes,Debit Card,20,23.98,Partner,08-05-2024
SUB019660,C019660,Neha Roy,neharoy19660@gmail.com,Australia,Premium,Yearly,19-10-2025,,Active,No,NetBanking,5,455.89,Sales,27-11-2025
SUB014406,C014406,Sophia Jackson,sophiajackson14406@yahoo.com,USA,Basic,Quarterly,19-05-2025,17-08-2025,Cancelled,No,PayPal,0,29.97,Web,10-08-2025
SUB005556,C005556,Meera Jain,meerajain5556@gmail.com,UK,Premium,Yearly,22-11-2024,17-11-2025,Cancelled,No,Credit Card,10,431.89,Web,06-02-2025
SUB010112,C010112,Ava Chopra,avachopra10112@yahoo.com,Canada,Enterprise,Monthly,07-10-2025,,Active,Yes,Bank Transfer,10,89.99,Mobile App,05-12-2025
SUB018186,C018186,Sneha Gupta,snehagupta18186@company.com,UAE,Standard,Quarterly,05-08-2024,03-11-2024,Paused,No,UPI,10,53.97,Mobile App,08-10-2024
SUB016349,C016349,Olivia Gupta,oliviagupta16349@gmail.com,Germany,Premium,Quarterly,30-12-2024,,Active,Yes,UPI,0,119.97,Partner,24-01-2025
SUB009893,C009893,Rahul Jackson,rahuljackson9893@company.com,India,Standard,Yearly,10-07-2025,,Active,No,PayPal,0,239.88,Sales,13-09-2025
SUB003866,C003866,Ethan Sharma,ethansharma3866@hotmail.com,UK,Standard,Quarterly,14-11-2024,,Active,Yes,Credit Card,0,59.97,Sales,29-01-2025
SUB017113,C017113,Neha Taylor,nehataylor17113@hotmail.com,Australia,Basic,Monthly,28-10-2022,,Active,Yes,NetBanking,0,9.99,Mobile App,07-11-2022
SUB004159,C004159,Pooja Bose,poojabose4159@gmail.com,France,Enterprise,Quarterly,21-08-2024,,Active,Yes,Credit Card,10,269.97,Partner,14-09-2024
SUB000235,C000235,Rahul Wilson,rahulwilson235@gmail.com,USA,Premium,Quarterly,21-03-2024,19-06-2024,Paused,No,UPI,0,119.97,Web,08-06-2024
SUB015783,C015783,Ananya Anderson,ananyaanderson15783@gmail.com,Singapore,Basic,Quarterly,23-07-2024,,Active,Yes,UPI,15,25.47,Sales,23-08-2024
SUB010982,C010982,Ava Khan,avakhan10982@gmail.com,UAE,Standard,Monthly,03-02-2022,,Active,Yes,Debit Card,0,19.99,Web,05-04-2022
SUB000658,C000658,Ava Brown,avabrown658@outlook.com,India,Premium,Yearly,07-01-2024,01-01-2025,Expired,No,PayPal,0,479.88,Web,29-03-2024
SUB000125,C000125,Vikram Kapoor,vikramkapoor125@gmail.com,UAE,Enterprise,Quarterly,31-07-2022,,Active,Yes,Bank Transfer,15,254.97,Sales,07-08-2022
SUB007223,C007223,Liam Moore,liammoore7223@yahoo.com,Singapore,Enterprise,Quarterly,14-11-2023,,Active,Yes,Debit Card,5,284.97,Partner,29-01-2024
SUB000248,C000248,Priya Kapoor,priyakapoor248@company.com,UK,Premium,Yearly,01-11-2023,,Active,No,NetBanking,0,479.88,Web,24-12-2023
SUB005155,C005155,Noah Thomas,noahthomas5155@gmail.com,Canada,Enterprise,Monthly,28-05-2022,,Active,No,Credit Card,0,99.99,Mobile App,20-06-2022
SUB004798,C004798,Vikram Kapoor,vikramkapoor4798@outlook.com,Singapore,Premium,Quarterly,18-03-2023,16-06-2023,Expired,No,Debit Card,0,119.97,Partner,29-04-2023
SUB015892,C015892,Ethan Iyer,ethaniyer15892@outlook.com,Singapore,Enterprise,Quarterly,27-03-2022,25-06-2022,Paused,No,NetBanking,0,299.97,Sales,05-04-2022
SUB016607,C016607,Noah Malhotra,noahmalhotra16607@hotmail.com,Germany,Enterprise,Quarterly,20-06-2022,,Active,Yes,PayPal,0,299.97,Web,09-07-2022
SUB012547,C012547,Aditya Wilson,adityawilson12547@gmail.com,Canada,Standard,Monthly,30-03-2024,,Active,Yes,Debit Card,0,19.99,Mobile App,03-04-2024
SUB016706,C016706,Sneha Saxena,snehasaxena16706@yahoo.com,UAE,Standard,Yearly,16-12-2025,11-12-2026,Cancelled,No,Bank Transfer,20,191.9,Mobile App,22-01-2026
SUB015719,C015719,Nikhil Reddy,nikhilreddy15719@company.com,UK,Standard,Monthly,06-08-2025,,Active,Yes,UPI,0,19.99,Partner,06-10-2025
SUB014063,C014063,Isabella Davis,isabelladavis14063@hotmail.com,India,Enterprise,Monthly,04-01-2023,,Active,Yes,Bank Transfer,10,89.99,Sales,27-02-2023
SUB010115,C010115,Divya Das,divyadas10115@hotmail.com,USA,Premium,Yearly,23-05-2022,,Active,No,UPI,0,479.88,Mobile App,08-08-2022
SUB004993,C004993,Sneha Smith,snehasmith4993@company.com,USA,Premium,Monthly,31-12-2025,,Active,Yes,NetBanking,0,39.99,Partner,04-03-2026
SUB010633,C010633,Ethan Kapoor,ethankapoor10633@gmail.com,UAE,Enterprise,Quarterly,14-01-2024,,Active,Yes,Debit Card,0,299.97,Mobile App,09-02-2024
SUB018927,C018927,Pooja Wilson,poojawilson18927@outlook.com,USA,Enterprise,Quarterly,29-04-2024,28-07-2024,Cancelled,No,Debit Card,0,299.97,Partner,11-07-2024
SUB004356,C004356,Neha Saxena,nehasaxena4356@outlook.com,Germany,Premium,Quarterly,31-05-2022,,Active,Yes,PayPal,15,101.97,Partner,30-06-2022
SUB005603,C005603,John Das,johndas5603@company.com,USA,Standard,Monthly,22-09-2022,,Active,Yes,UPI,10,17.99,Web,19-10-2022
SUB006708,C006708,Olivia Nair,olivianair6708@hotmail.com,USA,Premium,Monthly,30-11-2024,,Active,Yes,Credit Card,0,39.99,Mobile App,31-01-2025
SUB014030,C014030,Emma Chopra,emmachopra14030@yahoo.com,Singapore,Enterprise,Monthly,05-05-2024,,Active,Yes,UPI,0,99.99,Sales,10-07-2024
SUB016347,C016347,Olivia Sharma,oliviasharma16347@yahoo.com,UAE,Enterprise,Monthly,23-12-2022,,Active,No,Credit Card,15,84.99,Mobile App,21-01-2023
SUB007051,C007051,Ethan Bhat,ethanbhat7051@company.com,Singapore,Enterprise,Monthly,23-04-2023,23-05-2023,Expired,No,UPI,0,99.99,Partner,12-05-2023
SUB014501,C014501,Olivia Nair,olivianair14501@gmail.com,Canada,Standard,Monthly,23-05-2022,,Active,Yes,Credit Card,10,17.99,Sales,06-06-2022
SUB018613,C018613,Rahul Sharma,rahulsharma18613@outlook.com,France,Standard,Monthly,25-11-2024,,Active,Yes,PayPal,10,17.99,Partner,23-12-2024
SUB003195,C003195,Kiran Jackson,kiranjackson3195@yahoo.com,India,Basic,Quarterly,05-02-2023,06-05-2023,Expired,No,PayPal,0,29.97,Sales,01-03-2023
SUB018433,C018433,John Malhotra,johnmalhotra18433@company.com,UAE,Premium,Quarterly,29-07-2025,,Active,Yes,Bank Transfer,0,119.97,Web,12-09-2025
SUB010872,C010872,Noah Moore,noahmoore10872@outlook.com,UAE,Standard,Yearly,16-07-2024,,Active,No,Bank Transfer,5,227.89,Web,28-08-2024
SUB014436,C014436,Aditya Jain,adityajain14436@hotmail.com,UK,Basic,Quarterly,16-07-2024,,Active,Yes,NetBanking,0,29.97,Partner,24-07-2024
SUB001763,C001763,Ethan Taylor,ethantaylor1763@outlook.com,India,Premium,Monthly,02-03-2023,,Active,Yes,Credit Card,0,39.99,Web,09-04-2023
SUB012010,C012010,Manish Johnson,manishjohnson12010@outlook.com,Canada,Enterprise,Yearly,14-06-2024,,Active,No,Credit Card,10,1079.89,Sales,24-08-2024
SUB019637,C019637,Isabella Das,isabelladas19637@yahoo.com,USA,Premium,Monthly,23-05-2022,,Active,Yes,Bank Transfer,0,39.99,Web,14-07-2022
SUB019103,C019103,Nikhil Davis,nikhildavis19103@outlook.com,Germany,Basic,Monthly,17-04-2023,,Active,Yes,Bank Transfer,0,9.99,Partner,28-04-2023
SUB013115,C013115,John Bose,johnbose13115@gmail.com,France,Standard,Quarterly,13-12-2023,,Active,Yes,NetBanking,0,59.97,Mobile App,27-12-2023
SUB009622,C009622,Isha Das,ishadas9622@gmail.com,UAE,Basic,Quarterly,15-09-2022,,Active,Yes,Credit Card,10,26.97,Sales,17-09-2022
SUB015872,C015872,Sophia Gupta,sophiagupta15872@hotmail.com,Germany,Enterprise,Yearly,02-09-2022,28-08-2023,Paused,No,Credit Card,10,1079.89,Mobile App,10-09-2022
SUB000639,C000639,Vikram Thomas,vikramthomas639@yahoo.com,UAE,Standard,Monthly,23-08-2024,,Active,Yes,UPI,20,15.99,Mobile App,18-10-2024
SUB009078,C009078,Nikhil Malhotra,nikhilmalhotra9078@company.com,UK,Premium,Monthly,25-07-2023,,Active,Yes,Credit Card,5,37.99,Partner,19-08-2023
SUB016956,C016956,Sophia Jackson,sophiajackson16956@gmail.com,UK,Standard,Yearly,25-12-2024,,Active,No,UPI,0,239.88,Partner,22-02-2025
SUB019247,C019247,Isha Saxena,ishasaxena19247@company.com,USA,Premium,Yearly,24-04-2025,,Active,No,Credit Card,0,479.88,Sales,18-05-2025
SUB003492,C003492,John Jackson,johnjackson3492@outlook.com,Singapore,Enterprise,Monthly,08-11-2025,,Active,Yes,Bank Transfer,0,99.99,Partner,09-01-2026
SUB014665,C014665,Liam Malhotra,liammalhotra14665@yahoo.com,UK,Enterprise,Monthly,20-10-2022,,Active,Yes,NetBanking,15,84.99,Web,25-11-2022
SUB017179,C017179,Ananya Thomas,ananyathomas17179@yahoo.com,UK,Standard,Monthly,04-10-2023,,Active,Yes,PayPal,15,16.99,Sales,04-10-2023
SUB007143,C007143,Emma Brown,emmabrown7143@company.com,France,Premium,Monthly,08-12-2022,,Active,Yes,Bank Transfer,0,39.99,Web,07-03-2023
SUB002260,C002260,Manish Verma,manishverma2260@gmail.com,France,Standard,Yearly,22-01-2024,,Active,No,UPI,0,239.88,Partner,30-03-2024
SUB003834,C003834,John Moore,johnmoore3834@gmail.com,UK,Standard,Quarterly,17-06-2022,,Active,Yes,Debit Card,0,59.97,Sales,02-08-2022
SUB010445,C010445,Ava Saxena,avasaxena10445@company.com,Singapore,Standard,Quarterly,18-04-2024,,Active,Yes,Bank Transfer,0,59.97,Sales,21-05-2024
SUB016551,C016551,Pooja Joshi,poojajoshi16551@outlook.com,Canada,Enterprise,Yearly,20-01-2022,15-01-2023,Paused,No,Credit Card,5,1139.89,Mobile App,02-04-2022
SUB001853,C001853,Sophia Kapoor,sophiakapoor1853@yahoo.com,USA,Standard,Yearly,03-02-2025,29-01-2026,Cancelled,No,Debit Card,0,239.88,Partner,26-03-2025
SUB008806,C008806,Rahul Jackson,rahuljackson8806@yahoo.com,Canada,Enterprise,Monthly,31-12-2024,,Active,Yes,Credit Card,20,79.99,Web,10-03-2025
SUB000894,C000894,Nikhil Wilson,nikhilwilson894@gmail.com,UK,Standard,Yearly,18-02-2022,13-02-2023,Cancelled,No,Bank Transfer,10,215.89,Partner,12-03-2022
SUB015739,C015739,Nikhil Joshi,nikhiljoshi15739@company.com,UK,Enterprise,Quarterly,02-02-2024,,Active,Yes,Bank Transfer,5,284.97,Web,08-02-2024
SUB007698,C007698,Kunal Bose,kunalbose7698@outlook.com,UK,Enterprise,Yearly,10-07-2025,,Active,No,Bank Transfer,0,1199.88,Sales,13-09-2025
SUB008472,C008472,Meera Singh,meerasingh8472@company.com,Canada,Enterprise,Quarterly,09-09-2023,,Active,Yes,NetBanking,0,299.97,Sales,29-10-2023
SUB009841,C009841,Vikram Iyer,vikramiyer9841@company.com,USA,Basic,Monthly,30-01-2023,01-03-2023,Cancelled,No,Debit Card,0,9.99,Mobile App,19-04-2023
SUB012710,C012710,Saurav Das,sauravdas12710@outlook.com,USA,Premium,Quarterly,09-04-2024,,Active,Yes,Debit Card,0,119.97,Web,09-04-2024
SUB009418,C009418,Kiran Roy,kiranroy9418@hotmail.com,Australia,Enterprise,Monthly,31-03-2024,,Active,Yes,Debit Card,0,99.99,Mobile App,04-04-2024
SUB015523,C015523,Sneha Jackson,snehajackson15523@company.com,Singapore,Basic,Quarterly,23-05-2023,,Active,Yes,NetBanking,0,29.97,Web,15-06-2023
